alpha,lambda,cvm,cvsd
0.5,0.000275401302368479,0.20600771896454,0.0705241324782328
0.5,0.000228209298842408,0.207896650633415,0.0709262515527734
0.5,0.000189103986183996,0.209178973073543,0.0715474115405285
0.5,0.00015669965146938,0.211426664927841,0.0725622538095266
0.5,0.00012984803369895,0.212919473063182,0.0731643304171951
0.5,0.000107597634694026,0.215262582914228,0.0739019408436309
0.5,8.91600023654635e-05,0.21831194378556,0.0747367836023857
0.5,7.38817915878479e-05,0.22030861915995,0.0755849819722329
0.5,6.12216126448262e-05,0.222096702861181,0.0770127038054741
0.5,5.07308468606442e-05,0.223679424463792,0.0777521009536038
0.5,4.20377496118705e-05,0.226005519621396,0.0784615115832349
0.5,3.48342774029513e-05,0.22769880233552,0.0791187693024381
0.75,0.232228516019675,0.522407687539471,0.0577944595081263
0.75,0.192434481450472,0.49147919389164,0.059940474231698
0.75,0.159459442301973,0.442672239946992,0.0548852483400431
0.75,0.132134914426968,0.409822741297127,0.0524365793255739
0.75,0.109492641881679,0.376712785338971,0.0488136058607671
0.75,0.0907302863760197,0.349466042881151,0.0461495217804486
0.75,0.0751829960845246,0.327736498004672,0.0443773180323097
0.75,0.0622998463470033,0.310172818878675,0.0430924962074755
0.75,0.0516243174254016,0.295512185950605,0.0420872259231799
0.75,0.0427781175381152,0.282990923687653,0.0413362091144937
0.75,0.0354477779342874,0.272762088953109,0.0408911586346143
0.75,0.029373544999005,0.263797107981738,0.0406957343146168
0.75,0.0243401757765474,0.253696181305567,0.0404884900950485
0.75,0.0201693107472486,0.242610816221925,0.0408025880873269
0.75,0.0167131535841679,0.232900131980124,0.0417588886683206
0.75,0.0138492339291311,0.224205492448065,0.043158869649716
0.75,0.0114760676049484,0.217672770276373,0.0447805649057374
0.75,0.00950956048163223,0.212157562779188,0.0464710014853899
0.75,0.00788002856612906,0.207728833748958,0.0482227388029739
0.75,0.00652972872121131,0.203582890258741,0.0501749278756532
0.75,0.00541081251353341,0.200853117807642,0.0523059337062102
0.75,0.00448363068461115,0.199398069546868,0.05443842776136
0.75,0.00371532816295253,0.19903218636889,0.0564870630228843
0.75,0.00307867983101409,0.198438713175896,0.0583969637064046
0.75,0.0025511257919033,0.19861558927907,0.060072398874903
0.75,0.00211397195010386,0.198447398679172,0.0613355103673954
0.75,0.00175172757847108,0.197308745383795,0.0618944187944224
0.75,0.0014515563979103,0.197429667892715,0.062230821158438
0.75,0.00120282171851935,0.196274082489888,0.0637523768262398
0.75,0.00099670952408371,0.195966083944742,0.0643965710258115
0.75,0.000825916143767399,0.195249489783276,0.0656268788953943
0.75,0.000684389443516866,0.197083726790191,0.0664350547280681
0.75,0.00056711436618829,0.198112299098261,0.0682792829260751
0.75,0.000469935220923991,0.199079013812751,0.0687886847942422
0.75,0.000389408424528535,0.199972311819049,0.0697471719804831
0.75,0.000322680476674299,0.200467001649437,0.0700157840208219
0.75,0.000267386844937463,0.201981471066117,0.0705261980891045
0.75,0.000221568176613845,0.206606027383143,0.0715767934779003
0.75,0.000183600868245653,0.207803498129839,0.0720884122187672
0.75,0.000152139532561605,0.2089232943237,0.0726286684555549
0.75,0.000126069324122664,0.210420361287128,0.0732053487230264
0.75,0.00010446643431292,0.212734486634995,0.074328841987449
0.75,8.65653557993e-05,0.215592719372877,0.076742725149803
0.75,7.17317564626843e-05,0.217709388422968,0.0774361212597029
0.75,5.94400015769757e-05,0.219496537947331,0.0782217680467543
0.75,4.92545277252319e-05,0.22164697211325,0.0789155092758276
0.75,4.08144084298841e-05,0.223826668067334,0.0796721427842797
0.75,3.38205645737628e-05,0.225226822051583,0.080363206184688
0.75,2.80251664079137e-05,0.226499474559884,0.0810536001462637
0.75,2.32228516019676e-05,0.228047447816278,0.0816263128289692
