alpha,lambda,cvm,cvsd
0.5,0.124356706034081,0.550004844638474,0.102247872187407
0.5,0.103047285711156,0.536280720071214,0.11038211505386
0.5,0.0853893885668413,0.524948688956227,0.118782884433614
0.5,0.0707572997143935,0.515237074515485,0.12711435710593
0.5,0.058632525035045,0.502462346028791,0.132559192827091
0.5,0.0485854181245114,0.48634854655181,0.1333714955885
0.5,0.0402599555949994,0.471426625580777,0.133215359531459
0.5,0.0333611212392467,0.459958109121442,0.133714112920529
0.5,0.0276444520092307,0.45265817932988,0.13554017059476
0.5,0.0229073753669772,0.447966919430344,0.137648440086918
0.5,0.0189820310429151,0.443172196385938,0.138629313937242
0.5,0.0157293228378149,0.437491185142771,0.137780770926103
0.5,0.0130339896914534,0.433395203981686,0.137413908967111
0.5,0.0108005213592853,0.43278998006185,0.137481969295651
0.5,0.00894977396743444,0.429325852516369,0.138093580106226
0.5,0.00741616551679755,0.426816247969419,0.138249998575117
0.5,0.00614535195778841,0.423390555110391,0.137764595351538
0.5,0.00509230148646975,0.422626131053496,0.137729620312067
0.5,0.00421969882396033,0.419509309344375,0.137994215378612
0.5,0.00349662293409814,0.417991071162094,0.139102957829584
0.5,0.00289745132373836,0.41671047923913,0.139108390173135
0.5,0.00240095209911403,0.415876610936768,0.140137967783639
0.5,0.00198953160490113,0.413821175200538,0.140956696272513
0.5,0.0016486109857673,0.414216795770183,0.140891013531556
0.5,0.00136610957860491,0.413160506657632,0.140489809683023
0.5,0.00113201682923852,0.412619395386035,0.140403018691369
0.5,0.000938037564298373,0.409376859285507,0.14009892441067
0.5,0.000777298048322058,0.407784216846626,0.139327702734809
0.5,0.000644102410096125,0.406866860135559,0.138890144788185
0.5,0.000533730807104438,0.406028942843359,0.138474395398455
0.5,0.00044227217595699,0.405111310069026,0.138016362956888
0.5,0.000366485642241475,0.404410145704492,0.137551609215892
0.5,0.000303685678798406,0.40220340979021,0.137240820945635
0.5,0.000251646942955768,0.401240224964871,0.136880495355517
0.5,0.000208525420591272,0.400676146194435,0.136564303183368
0.5,0.000172793082729441,0.400260292446677,0.136371719041298
0.5,0.000143183739203033,0.399910401005423,0.136229354223794
0.5,0.000118648170680903,0.399611306662906,0.136116033253681
0.5,9.83169491471596e-05,0.399308658398273,0.135989704493621
0.5,8.14696293599154e-05,0.39903480726401,0.135871716591945
0.5,6.75092195762437e-05,0.398845648736534,0.135805635140729
0.5,5.59410269029143e-05,0.39871207103881,0.135780172797039
0.75,0.372940179352761,0.948914689626591,0.0773178217832273
0.75,0.309034184327795,0.846780977126591,0.0732987926520272
0.75,0.25607894340827,0.754598878990201,0.0726511341952629
0.75,0.212197965735527,0.68696357985614,0.0756483981846184
0.75,0.17583631072121,0.638748865894013,0.0808265997258584
0.75,0.145705488084561,0.602743289663527,0.0873769315511311
0.75,0.120737799666536,0.576093261676621,0.0946622762525152
0.75,0.100048505104052,0.556405537126077,0.102173768402153
0.75,0.0829044706893876,0.54212895980066,0.11001078668985
0.75,0.0686981904741041,0.528798767271194,0.118072744229461
0.75,0.0569262590445609,0.518055814227556,0.126269259916766
0.75,0.047171533142929,0.507437463382238,0.133528629480705
0.75,0.0390883500233633,0.493297531877133,0.137403067276359
0.75,0.0323902787496743,0.477497650410921,0.137982788292978
0.75,0.0268399703966662,0.463338008375203,0.13783870187581
0.75,0.0222407474928312,0.453812666963559,0.139127954581569
0.75,0.0184296346728205,0.447889676050519,0.141124116512427
0.75,0.0152715835779848,0.442528490128421,0.14154955936052
0.75,0.0126546873619434,0.436069064887365,0.140104119307717
0.75,0.0104862152252099,0.431059024836932,0.138062894229303
0.75,0.00868932646096894,0.427153399487636,0.137188213487598
0.75,0.00720034757285688,0.427367064142962,0.137422487090641
0.75,0.00596651597828963,0.426907345289473,0.139053607614546
0.75,0.0049441103445317,0.426582894911174,0.140059021494634
0.75,0.00409690130519227,0.423548388499995,0.14041202027277
0.75,0.0033948676576465,0.423123380224968,0.141241556162097
0.75,0.00281313254930688,0.421187734628903,0.141244244304596
0.75,0.00233108195606542,0.420202298734571,0.142150692192467
0.75,0.00193163421582558,0.419649981560101,0.142246618685019
0.75,0.00160063473274269,0.418970825189942,0.142649077843065
0.75,0.00132635440326742,0.417672961145273,0.143179240571923
0.75,0.00109907399051153,0.416531403129215,0.142648867593731
0.75,0.000910739719069941,0.414555363414366,0.142042696228002
0.75,0.000754677886159012,0.412691270301297,0.14122206416319
0.75,0.000625358376198915,0.411242188181225,0.140524669385541
0.75,0.000518198698881372,0.409498030120414,0.139639225557792
0.75,0.00042940160673075,0.408284220140643,0.139031504148975
0.75,0.000355820538069625,0.406888057822475,0.138241897956236
0.75,0.00029484811730466,0.405812085767227,0.137675887041935
0.75,0.000244323761494317,0.403742883397755,0.137310206650881
0.75,0.000202457119198937,0.402852768424778,0.136946303924508
0.75,0.000167764628637179,0.402247958989883,0.136592942515838
0.75,0.000139016947060848,0.401785785570201,0.13632342274077
0.75,0.000115195388486294,0.401410811108194,0.136146843004656
0.75,9.54558261353554e-05,0.400965691506412,0.135940295638468
0.75,7.90987804539356e-05,0.400537199544394,0.135736995010703
0.75,6.55446327647731e-05,0.400192563686686,0.135602425496251
0.75,5.43130862399436e-05,0.399939057339665,0.135520763938871
0.75,4.50061463841625e-05,0.399731971202339,0.135485777477109
0.75,3.72940179352762e-05,0.399577416043586,0.1354763658876
