alpha,lambda,cvm,cvsd
0.25,0.000243315759615104,0.168037747222299,0.0517275025709344
0.25,0.000201621845726704,0.174814616643423,0.0543367090876743
0.25,0.000167072485311055,0.179566871367859,0.0565036967134802
0.25,0.000138443407495876,0.182136333581348,0.057888947807422
0.25,0.000114720129070834,0.1840896585916,0.0591765106928631
0.25,9.50620058555032e-05,0.188121712704817,0.0609265373335698
0.5,0.475310029277514,0.652486074526611,0.197772032286524
0.5,0.393862220626161,0.584679526374713,0.178215507675035
0.5,0.326371082622365,0.501310460106691,0.139813988157293
0.5,0.270445038883782,0.432441785169915,0.110839237967985
0.5,0.22410232692545,0.380209924230775,0.0918948218652184
0.5,0.185700773586692,0.339662082728185,0.0789148495432051
0.5,0.153879603946137,0.307442740654269,0.0694503308692332
0.5,0.127511221699707,0.280879841687335,0.0620571236584267
0.5,0.105661252319334,0.25894106163312,0.0562732612024089
0.5,0.0875554331051912,0.240448998542206,0.0516584824595256
0.5,0.0725521768667785,0.224884678293837,0.0481458224208203
0.5,0.0601198370155308,0.210758159523912,0.0455848289317834
0.5,0.0498178684481212,0.197954342187846,0.0427141824995227
0.5,0.041281216648561,0.186798431994905,0.040087808662443
0.5,0.0342073818304785,0.177291337848766,0.0381584970728392
0.5,0.0283456997321067,0.169820064223241,0.0371983445705305
0.5,0.0234884592245192,0.163409616930892,0.0365571164212524
0.5,0.0194635419818898,0.157837418872517,0.0359703764497862
0.5,0.0161283233974467,0.152404253682077,0.0354962180196668
0.5,0.0133646186215573,0.147523681870026,0.0351084433026091
0.5,0.0110744946327126,0.143894250110932,0.0346855508969468
0.5,0.00917679994041529,0.140646010239853,0.0343071080684646
0.5,0.00760428894855843,0.137562699457852,0.0340941933341342
0.5,0.00630123907992169,0.134894837234063,0.0341158681238654
0.5,0.00522147622360661,0.132742124728681,0.0343003517712039
0.5,0.00432673853632419,0.130914327246713,0.0348666806748403
0.5,0.0035853206181569,0.129746712709939,0.0355413916010338
0.5,0.0029709500186026,0.127170105625464,0.0362973316198642
0.5,0.00246185626142754,0.127563679533039,0.0370080184144434
0.5,0.00203999939883898,0.126013848617501,0.0375389548089821
0.5,0.00169043075847582,0.127274991978653,0.0384222068722928
0.5,0.00140076323102225,0.126364971727485,0.0388867823561483
0.5,0.00116073232786717,0.127986069560886,0.0400672919268158
0.5,0.000961832454705922,0.131346048644661,0.0404338023486408
0.5,0.000797015512289143,0.133576765636332,0.0405840285191848
0.5,0.000660441144111472,0.135179683838623,0.040952817603431
0.5,0.00054726978096385,0.140946302792315,0.0417024759523001
0.5,0.000453491148797461,0.145500009800617,0.0430113817464606
0.5,0.000375782163004584,0.148563590671189,0.0442498010459244
0.5,0.00031138917354145,0.152366892939879,0.0459915363840223
0.5,0.000258030388200315,0.154712573314956,0.0476411904009131
0.5,0.00021381501635908,0.156912258685725,0.0485698608493814
0.5,0.000177176268033758,0.160030236595144,0.0498798244800034
0.5,0.000146815834027538,0.164569266521492,0.0519505927018101
0.5,0.000121657879807552,0.171032598022084,0.0538041694299706
0.5,0.000100810922863352,0.177825073181851,0.0559269098642871
0.5,8.35362426555276e-05,0.18360227675381,0.0579434198206436
0.5,6.92217037479382e-05,0.186438272082043,0.0593484543367476
0.5,5.7360064535417e-05,0.189096671298372,0.0608107476547754
0.5,4.75310029277516e-05,0.191523196319505,0.0621448874978574
0.75,0.316873352851676,0.64378621673611,0.198631746677628
0.75,0.262574813750774,0.557619350171633,0.168918877089745
0.75,0.217580721748244,0.466066204977092,0.124566776345785
0.75,0.180296692589188,0.401700172928977,0.0983539401271069
0.75,0.149401551283634,0.352828292393593,0.0814476512549555
0.75,0.123800515724461,0.314242358786834,0.0692550346961295
0.75,0.102586402630758,0.283255389057864,0.0602202250167214
0.75,0.0850074811331381,0.258065421223514,0.0533357179571937
0.75,0.0704408348795559,0.23771393311787,0.0484612884360541
0.75,0.0583702887367941,0.220829793818079,0.0447708725510804
0.75,0.0483681179111857,0.206590970474518,0.0419321970982981
0.75,0.0400798913436872,0.194511197847891,0.039830924913741
0.75,0.0332119122987474,0.182952882155352,0.0374526153083848
0.75,0.0275208110990407,0.173194417087236,0.035315462821223
0.75,0.022804921220319,0.164899573199516,0.0337893100502578
0.75,0.0188971331547378,0.157965794624973,0.0329194580118159
0.75,0.0156589728163461,0.152592128006552,0.0326819107629065
0.75,0.0129756946545932,0.148464397091529,0.0327751564799794
0.75,0.0107522155982978,0.144408386609013,0.0329971457528809
0.75,0.00890974574770488,0.139975946482846,0.0332499793292316
0.75,0.0073829964218084,0.135758634619184,0.0334262180138406
0.75,0.00611786662694353,0.13255515351714,0.033576187993703
0.75,0.00506952596570562,0.130130901893672,0.033644865336373
0.75,0.00420082605328113,0.128244353839868,0.0338243489717848
0.75,0.00348098414907107,0.126850367797379,0.0341333982521836
0.75,0.00288449235754946,0.125667130607228,0.034572951329791
0.75,0.00239021374543793,0.125161277097198,0.0351888077962424
0.75,0.00198063334573507,0.124308814161274,0.0361038523795876
0.75,0.00164123750761836,0.124615987363709,0.0371208210189085
0.75,0.00135999959922599,0.125343177918144,0.0376453687080938
0.75,0.00112695383898388,0.124817339769665,0.0391377108212287
0.75,0.000933842154014835,0.12639960775726,0.039833035972162
0.75,0.000773821551911444,0.127497851532033,0.0404460512059097
0.75,0.000641221636470614,0.128935153548117,0.0410019305703798
0.75,0.000531343674859428,0.131359792758964,0.0410524713523874
0.75,0.000440294096074314,0.135004201790788,0.0415218719490759
0.75,0.000364846520642567,0.140130818465647,0.0423995456583843
0.75,0.00030232743253164,0.141399185416726,0.0429855189329748
0.75,0.000250521442003056,0.144861877966143,0.0441751678632755
0.75,0.000207592782360966,0.147738686176372,0.0455565582849089
0.75,0.00017202025880021,0.151703334533523,0.0467969425675702
0.75,0.000142543344239387,0.156539183486191,0.0485626814041709
0.75,0.000118117512022505,0.16262460763589,0.0512680254738891
0.75,9.78772226850252e-05,0.166838512641782,0.0527970341502154
0.75,8.11052532050347e-05,0.171955175273702,0.0544233245496265
0.75,6.72072819089012e-05,0.177822162237505,0.0564975712048949
0.75,5.56908284370184e-05,0.1840613943605,0.0587281496362834
0.75,4.61478024986254e-05,0.187178152981827,0.0602166996583305
0.75,3.82400430236113e-05,0.190379222059117,0.0617617751183618
0.75,3.16873352851677e-05,0.192588469446648,0.0630532621074394
