alpha,lambda,cvm,cvsd
0.25,0.885357648411029,0.769344765280214,0.1188358972626
0.25,0.733645216747418,0.731402854720694,0.118727530944404
0.25,0.607929806697156,0.666437082636562,0.107855635835359
0.25,0.503756640722544,0.594840238888104,0.0914320910184575
0.25,0.41743429961229,0.530828996763524,0.0770110833145673
0.25,0.345903915515381,0.474764844779817,0.0652444546934849
0.25,0.286630779693958,0.423938167591003,0.0540771943727083
0.25,0.237514524071101,0.380549848246869,0.0452200907271806
0.25,0.196814693819538,0.343234274575847,0.0387173496270146
0.25,0.163089073625168,0.311485423912856,0.0343076275141163
0.25,0.135142582191061,0.284091942196102,0.0311692848571226
0.25,0.111984924037543,0.260212197282141,0.0289544932368596
0.25,0.0927954979723906,0.23977490724571,0.0275040389219571
0.25,0.076894318748273,0.222325924147778,0.026626703671123
0.25,0.0637179215043409,0.207400805219799,0.0261293992002743
0.25,0.0527993951558942,0.194462888452689,0.0259268514405127
0.25,0.0437518372070303,0.182946002866975,0.0258805376798205
0.25,0.0362546437007204,0.172509371544781,0.0257927262235823
0.25,0.0300421484850236,0.163601051952934,0.0257465961127194
0.25,0.0248942092231421,0.1560676936421,0.0257684578069934
0.25,0.0206284065586891,0.149598286051561,0.0258086308549634
0.25,0.0170935800103659,0.144143611764639,0.0258797442487312
0.25,0.014164471537803,0.139610781873077,0.0260052200504998
0.25,0.0117372869711063,0.135825761490892,0.0261403504657067
0.25,0.00972601802152872,0.132517351597789,0.0262762525822118
0.25,0.00805939454219419,0.129701345614823,0.0263497118528238
0.25,0.0066783590409737,0.127502447248294,0.02633980679776
0.25,0.0055339739538316,0.126158973235792,0.0263160472629463
0.25,0.00458568752200862,0.12552283061349,0.026278643828807
0.25,0.00379989682368235,0.124865775478843,0.026258200946502
0.25,0.00314875704053785,0.124424456777211,0.0263050984425419
0.25,0.00260919476511699,0.124657650467659,0.0263667193732244
0.25,0.00216209038508447,0.124475721258247,0.0265009842501524
0.25,0.00179160057185885,0.124834542258807,0.0266361541397383
0.25,0.00148459686571316,0.124312524381697,0.0267677766606061
0.25,0.00123020046337592,0.124994168575962,0.02689897103583
0.25,0.00101939672313894,0.125943379155143,0.0271811584597834
0.25,0.000844715727300832,0.126314848596394,0.0273897761309572
0.25,0.000699967582544523,0.127698638975124,0.0277386230949649
0.25,0.000580023078508084,0.129098645828653,0.0284175205386277
0.25,0.000480631932094649,0.130029105078506,0.0285426660689814
0.25,0.000398272176933414,0.130915492889148,0.0289271702920672
0.25,0.000330025361044976,0.131687993015787,0.0294971753808492
0.25,0.000273473130288677,0.132896655860002,0.0299015867507126
0.25,0.00022661153298366,0.134460492147731,0.0302999608718646
0.25,0.000187780009052431,0.134886472995981,0.0306655792540006
0.25,0.000155602547387884,0.135499137517557,0.0310593898663679
0.25,0.000128938926330749,0.136311785278277,0.0314483257636004
0.25,0.000106844309443617,0.136928892194502,0.0318107690615104
0.25,8.85357648411031e-05,0.137733100646381,0.0321248773613442
0.5,0.442678824205514,0.767245181051149,0.11951241985302
0.5,0.366822608373709,0.707024123292991,0.119178547670057
0.5,0.303964903348578,0.619800703200574,0.102122493976991
0.5,0.251878320361272,0.53946870928674,0.0818864607406186
0.5,0.208717149806145,0.475156186793982,0.0671970311409887
0.5,0.17295195775769,0.423489112401147,0.0564392770743846
0.5,0.143315389846979,0.377869245094594,0.0471729742524678
0.5,0.118757262035551,0.338311813976169,0.0396783000571878
0.5,0.0984073469097691,0.305885941489756,0.0347390135872713
0.5,0.0815445368125839,0.278621307251504,0.0315933250833083
0.5,0.0675712910955304,0.25538906423927,0.0295293695316856
0.5,0.0559924620187714,0.234953279521129,0.0280458294745628
0.5,0.0463977489861953,0.217388089373086,0.0269590117275463
0.5,0.0384471593741365,0.202460811482884,0.0262509888345027
0.5,0.0318589607521705,0.19001758202876,0.0258926014270347
0.5,0.0263996975779471,0.179482313116568,0.0257587147425085
0.5,0.0218759186035152,0.170483897236573,0.0258595296693443
