alpha,lambda,cvm,cvsd
0.25,0.601747550259049,0.961593164012339,0.12691794574061
0.25,0.498633758605172,0.947160476811439,0.12700404161153
0.25,0.413189260369543,0.921949520794453,0.126032367310293
0.25,0.342386294426394,0.897415986389692,0.125276533402429
0.25,0.283715928400928,0.868354570458782,0.124631524985924
0.25,0.235099153613186,0.838245770412125,0.123697978550102
0.25,0.19481321454582,0.813342606727628,0.123492235853133
0.25,0.161430562289983,0.793370824546097,0.124067181778617
0.25,0.133768268759462,0.777016335793779,0.125249294042125
0.25,0.110846109144811,0.762530024860149,0.127487474964791
0.25,0.0918518272419095,0.750590552391029,0.130090831998701
0.25,0.0761123528175053,0.740052274521534,0.133008853432754
0.25,0.0630699510871917,0.729684820498143,0.135723129649613
0.25,0.0522624591526998,0.719846480890101,0.13837185849218
0.25,0.0433069090684979,0.710701074040766,0.141000902948656
0.25,0.0358859572142858,0.703142633500943,0.143719236348129
0.25,0.0297366390925903,0.697502677666767,0.14643505716391
0.25,0.024641051073063,0.694004658225408,0.149332643665716
0.25,0.0204186288872369,0.692859417863001,0.15256368458462
0.25,0.0169197492590107,0.693835563948912,0.156161034374525
0.25,0.0140204279419926,0.695489437771689,0.159906181480642
0.25,0.0116179262864621,0.697518614244948,0.163587338288875
0.25,0.00962711065283526,0.702488956607774,0.16661151290558
0.25,0.00797743566594428,0.706036539539181,0.169945271623772
0.25,0.00661044441049792,0.708697023338458,0.173338995080905
0.25,0.00547769698611675,0.711775207252832,0.176457372505238
0.25,0.00453905401943353,0.717725379387329,0.180220698947635
0.25,0.0037612543088006,0.72266151261757,0.184079338727362
0.25,0.00311673619985616,0.728344520987045,0.187283721289418
0.25,0.00258266092690538,0.735037763198109,0.191310403376683
0.25,0.00214010331181432,0.742117664766122,0.194886601990978
0.25,0.00177338114249732,0.750368844593048,0.19888811652477
0.25,0.00146949946724718,0.753488461217908,0.200346517801738
0.25,0.00121769011324819,0.76361807116244,0.204609366462435
0.25,0.00100903011191971,0.773737704655853,0.208811953343512
0.25,0.000836125509835024,0.780122484509368,0.21115437129475
0.25,0.000692849360924231,0.789741552207532,0.214941456505713
0.25,0.000574124615606851,0.800837353341859,0.219545518921927
0.25,0.000475744213440591,0.80553541951778,0.221354816907219
0.25,0.000394222004194982,0.811704424291394,0.223603124995088
0.25,0.000326669214676461,0.816819324047646,0.225344675865492
0.25,0.000270692083855765,0.825715656950475,0.22904447485183
0.25,0.000224307038956054,0.835502206816808,0.233037439538128
0.25,0.000185870406731368,0.84016965079434,0.234778581598658
0.25,0.000154020169225509,0.844742104840369,0.236461346936589
0.25,0.000127627700102573,0.849207749922419,0.23808644337974
0.25,0.000105757771306062,0.85362525443566,0.239675866407368
0.25,8.76354128659872e-05,0.857852198491669,0.241187715557755
0.25,7.26184515175367e-05,0.861958042914513,0.242649198375797
0.25,6.01747550259051e-05,0.865376988226847,0.243906891984127
0.5,0.300873775129525,0.961552140961969,0.127049710950145
0.5,0.249316879302586,0.940814174352383,0.127181057912858
0.5,0.206594630184772,0.911733338961272,0.126015058531056
0.5,0.171193147213197,0.88653755278504,0.12551235359609
0.5,0.141857964200464,0.855897079524142,0.124773950868629
0.5,0.117549576806593,0.824755091893887,0.123937786771074
0.5,0.0974066072729099,0.801175404159312,0.12413617426282
0.5,0.0807152811449914,0.783792878319951,0.125253114779636
0.5,0.0668841343797311,0.768965785253732,0.127052984628792
0.5,0.0554230545724057,0.755936844233102,0.130705368766402
0.5,0.0459259136209548,0.745285567648272,0.134695668918429
0.5,0.0380561764087527,0.732975574039999,0.137938344704834
0.5,0.0315349755435958,0.719976586981875,0.140233031331916
0.5,0.0261312295763499,0.708529015593363,0.142512132775047
0.5,0.0216534545342489,0.698936026772455,0.145031718468821
0.5,0.0179429786071429,0.691328615044524,0.147492577700651
0.5,0.0148683195462952,0.686240486450101,0.149954783347751
0.5,0.0123205255365315,0.684297108580629,0.152814201975424
0.5,0.0102093144436184,0.68495852510777,0.156131626852157
0.5,0.00845987462950536,0.68830142057079,0.160024187318603
0.5,0.00701021397099632,0.692223386500078,0.164037214471515
0.5,0.00580896314323104,0.697904144787549,0.167682391833397
0.5,0.00481355532641763,0.704140935207098,0.171022141084292
0.5,0.00398871783297214,0.707970883084973,0.174697940197875
0.5,0.00330522220524896,0.711799570017318,0.178180783616944
0.5,0.00273884849305837,0.71756346554716,0.181709059334724
0.5,0.00226952700971677,0.72483497715803,0.18616714360056
0.5,0.0018806271544003,0.728111867395359,0.188514571912403
0.5,0.00155836809992808,0.735571771250461,0.19233863891452
0.5,0.00129133046345269,0.74569077911168,0.196742839032461
0.5,0.00107005165590716,0.753046462817719,0.19983756067059
0.5,0.000886690571248658,0.764195987054354,0.204372707730808
0.5,0.000734749733623592,0.771330635279342,0.20725088472363
0.5,0.000608845056624094,0.783336278043156,0.211882937048989
0.5,0.000504515055959857,0.793982788425698,0.216175607522998
0.5,0.000418062754917512,0.800749406664131,0.218569311401761
0.5,0.000346424680462115,1.9875188092819,1.61152520175017
0.5,0.000287062307803425,1.99335034816274,1.61135967539344
0.5,0.000237872106720295,1.99844986425875,1.61121090008217
0.5,0.000197111002097491,2.00351388787846,1.61107386004119
0.5,0.00016333460733823,2.00854265247436,1.6109397015597
0.5,0.000135346041927882,2.01354114554462,1.61080463071634
0.5,0.000112153519478027,2.01843578029462,1.61067286422177
0.5,9.2935203365684e-05,2.02337753887842,1.61053756437785
0.5,7.70100846127544e-05,2.02819622708032,1.61040527533168
0.5,6.38138500512867e-05,2.03288382522306,1.61027684254132
0.5,5.28788856530312e-05,2.03742929430889,1.61015381076351
0.5,4.38177064329936e-05,2.04183300310216,1.61003434906164
0.5,3.63092257587684e-05,2.04607745655514,1.60991995840596
0.5,3.00873775129525e-05,2.04971103294633,1.60982839780899
0.75,0.200582516753016,0.961758392920014,0.12719297166992
0.75,0.166211252868391,0.935726500910526,0.12773716803947
0.75,0.137729753456514,0.905266088037035,0.126062496370074
0.75,0.114128764808798,0.880778749348625,0.125855938095449
0.75,0.0945719761336426,0.849936982583879,0.125446562418872
0.75,0.0783663845377287,0.819945686145566,0.12492786609719
0.75,0.0649377381819399,0.797138558933828,0.125687526174652
0.75,0.0538101874299942,0.780808140619681,0.127229895388626
0.75,0.0445894229198207,0.766442323950597,0.129350902199273
0.75,0.0369487030482705,0.753270489848673,0.133185646260582
0.75,0.0306172757473032,0.743170281403763,0.137515207577708
0.75,0.0253707842725018,0.729945015202316,0.140873442047307
0.75,0.0210233170290639,0.715369087591703,0.14296115108694
0.75,0.0174208197175666,0.701794830144261,0.144511022326993
0.75,0.014435636356166,0.690456912057509,0.146019892504327
0.75,0.0119619857380953,0.682929523368405,0.148032225908228
0.75,0.00991221303086344,0.678434329247411,0.150375532656577
0.75,0.00821368369102101,0.677262665114304,0.152848155161396
0.75,0.00680620962907895,0.67840462766914,0.1556303211666
0.75,0.00563991641967024,0.681891575432517,0.159241276495669
0.75,0.00467347598066421,0.686873725761311,0.163400767505657
0.75,0.00387264209548736,0.695848409580505,0.1669069916335
0.75,0.00320903688427842,0.700765679034867,0.171186783396073
0.75,0.00265914522198143,0.705730382189097,0.174864705039923
0.75,0.00220348147016597,0.706997296681947,0.177462366629556
0.75,0.00182589899537225,0.714969902324821,0.181706968393199
0.75,0.00151301800647784,0.724220717280745,0.186689472211738
0.75,0.00125375143626687,0.734007188473389,0.191529881253546
