alpha,lambda,cvm,cvsd
0.25,0.697454684269289,0.967378345647969,0.14043027566829
0.25,0.577940783513392,0.950532172903171,0.144418503385558
0.25,0.478906453396346,0.926414806377217,0.15135144511011
0.25,0.396842371480351,0.905407234420396,0.15932819643842
0.25,0.328840563089707,0.888008642171641,0.168130601146413
0.25,0.27249135602575,0.870102460807108,0.17819691508224
0.25,0.225797992836111,0.855486063965429,0.188672884858735
0.25,0.187105874888737,0.845790283950661,0.199198350154233
0.25,0.155043930985205,0.840459871138059,0.209334248034512
0.25,0.12847603288587,0.835740380632292,0.21969544724921
0.25,0.106460736135917,0.829858239235039,0.230107578460182
0.25,0.0882179195918174,0.822843837308423,0.2395915490671
0.25,0.0731011415060352,0.815102975135954,0.247784809381558
0.25,0.0605747325964036,0.808015895111089,0.255677975956048
0.25,0.050194814383615,0.801265230540901,0.263506419559395
0.25,0.0415935701737649,0.794406735699544,0.271015291733338
0.25,0.0344662113217144,0.786902783309937,0.277371826282864
0.25,0.028560176919421,0.780702679614686,0.283635342334792
0.25,0.0236661841957294,0.775377233490663,0.289689118675864
0.25,0.0196108124948389,0.767469586974701,0.293764284212702
0.25,0.0162503580436566,0.757083499769948,0.295373048394951
0.25,0.013465741749177,0.746694592846007,0.295986677189579
0.25,0.0111582895815831,0.735902468612541,0.295705748804954
0.25,0.00924623601919858,0.727093675112257,0.296103576596254
0.25,0.00766182665341757,0.718943416298357,0.29617372305806
0.25,0.00634891728321987,0.71166651507549,0.296288549075114
0.25,0.00526098442219234,0.704551207453725,0.296221662348831
0.25,0.00435947671955076,0.697522982676191,0.295794523247907
0.25,0.00361244887708398,0.69289180660988,0.296387584087362
0.25,0.00299342965430266,0.691700390869071,0.298165344206693
0.25,0.0024804838490868,0.691912786406827,0.301107370421393
0.25,0.00205543501472855,0.693182598861059,0.304391846986144
0.25,0.00170322137002727,0.694384454228796,0.307566298289197
0.25,0.00141136207884475,0.695922295388053,0.310507155003937
0.25,0.00116951498651587,0.696533669141241,0.313175106648401
0.25,0.000969110141321618,0.700492958614191,0.316723860262027
0.25,0.00080304611470634,0.69964402236444,0.318029220879597
0.25,0.000665438359220443,0.704950652661585,0.321625334249038
0.25,0.000551410687148299,0.705870901596932,0.322986847384393
0.25,0.000456922480780274,0.711108618919188,0.327492806830226
0.25,0.000378625511453407,0.712785222242063,0.328978777986981
0.25,0.000313745293684275,0.714342036271845,0.329977096569807
0.25,0.000259982770128645,0.722470864714188,0.335367181465097
0.25,0.000215432843533842,0.724831859894217,0.337008911558182
0.25,0.000178516868829852,0.727553957023666,0.338998019127284
0.25,0.000147926713188505,0.729460459862755,0.340414980624544
0.25,0.000122578401795802,0.731794601211387,0.341754233698973
0.25,0.000101573706756169,0.733978289991847,0.343290647280765
0.25,8.41683180155606e-05,0.736396189664019,0.344864857595961
0.25,6.9745468426929e-05,0.736715191022165,0.345117893151035
0.5,0.348727342134644,0.96738920015675,0.140916490420991
0.5,0.288970391756696,0.938040159090526,0.148099426527048
0.5,0.239453226698173,0.901285952260117,0.159950994525764
0.5,0.198421185740175,0.875051377359746,0.172598006603076
0.5,0.164420281544853,0.858547861413193,0.184837140922597
0.5,0.136245678012875,0.846511634675265,0.197081244364413
0.5,0.112898996418055,0.838357567692813,0.209323459008588
0.5,0.0935529374443685,0.833016746312961,0.220374746993096
0.5,0.0775219654926024,0.829744924549795,0.230713020484196
0.5,0.0642380164429352,0.825700503575634,0.241019288719121
0.5,0.0532303680679586,0.819359503645156,0.251375236569301
0.5,0.0441089597959087,0.81265752317341,0.260801641436809
0.5,0.0365505707530176,0.805191940581521,0.268622966284491
0.5,0.0302873662982018,0.79975252260552,0.276552235096049
0.5,0.0250974071918075,0.794693860632119,0.284100308891077
0.5,0.0207967850868824,0.788482120752546,0.290462001127313
0.5,0.0172331056608572,0.780222483786465,0.29534982023527
0.5,0.0142800884597105,0.771328699568938,0.299261503541588
0.5,0.0118330920978647,0.757411502541388,0.299412393032501
0.5,0.00980540624741944,0.74336071772436,0.298772993733732
0.5,0.00812517902182829,0.73018255014341,0.297435618401033
0.5,0.00673287087458851,0.719845345911701,0.296790047685228
0.5,0.00557914479079157,0.709442687931777,0.295509524284492
0.5,0.00462311800959929,0.701312273577115,0.294968574418695
0.5,0.00383091332670879,0.695043452007798,0.294894820553048
0.5,0.00317445864160993,0.69123844261431,0.296105152936003
0.5,0.00263049221109617,0.691048956240394,0.297996919888919
0.5,0.00217973835977538,0.688681808926476,0.299620228631095
0.5,0.00180622443854199,0.689642519853887,0.302216804874125
0.5,0.00149671482715133,0.689029262990475,0.305179167929486
0.5,0.0012402419245434,0.688767008913037,0.306229931816847
0.5,0.00102771750736427,0.697423195920147,0.313425821844367
0.5,0.000851610685013636,0.69759026068108,0.315612335280922
0.5,0.000705681039422377,0.698819937023486,0.316566059199951
0.5,0.000584757493257934,0.705889261797717,0.322762323081975
0.5,0.000484555070660809,0.707635946897565,0.324960901785775
0.5,0.00040152305735317,0.709588495598597,0.326397934528235
0.5,0.000332719179610221,0.718907355525304,0.33222903235912
0.5,0.00027570534357415,0.721029059318741,0.334304042214945
0.5,0.000228461240390137,0.722406227049532,0.335659679110398
0.5,0.000189312755726704,0.724690265690665,0.337217133363996
0.5,0.000156872646842137,0.733929573988041,0.342833645441614
0.5,0.000129991385064322,0.73710546498454,0.344889440916521
0.5,0.000107716421766921,0.739035247129202,0.346091596123077
0.5,8.92584344149261e-05,0.741114555178758,0.347382182388898
0.5,7.39633565942524e-05,0.743342596697458,0.348755479767962
0.5,6.12892008979011e-05,0.745678322179918,0.350204018760106
0.5,5.07868533780846e-05,0.748033111542887,0.351674688426085
0.5,4.20841590077803e-05,0.750393469083669,0.353092104916981
0.5,3.48727342134645e-05,0.750786316407442,0.353305197205564
0.75,0.23248489475643,0.968694791383712,0.141601123428652
0.75,0.192646927837797,0.932242141435976,0.152229995371393
0.75,0.159635484465449,0.889023411233769,0.167023305854845
0.75,0.13228079049345,0.86065082480812,0.18105005114402
0.75,0.109613521029902,0.844014286084442,0.194057136362805
0.75,0.0908304520085834,0.833908962089394,0.206575983596434
0.75,0.0752659976120369,0.828984600147144,0.218718158829403
0.75,0.0623686249629123,0.828172991313574,0.229927784156057
0.75,0.0516813103284016,0.8254953361904,0.240301335674577
0.75,0.0428253442952901,0.818913366163579,0.251194420126041
0.75,0.0354869120453058,0.811380622215046,0.262010804971328
0.75,0.0294059731972725,0.80497772437721,0.271697586296473
0.75,0.0243670471686784,0.799365278736647,0.279765777892324
0.75,0.0201915775321345,0.796162958802722,0.288145226899634
0.75,0.0167316047945383,0.794612686250724,0.296247068754735
0.75,0.013864523391255,0.791268660713264,0.303029228220506
0.75,0.0114887371072381,0.778601168231944,0.304471415530062
0.75,0.00952005897314032,0.760377635419146,0.302740195363479
0.75,0.00788872806524312,0.743445472328902,0.301110266532312
0.75,0.00653693749827963,0.729449608657532,0.299937747052958
0.75,0.00541678601455219,0.717014711489592,0.298160536152688
0.75,0.004488580583059,0.708479802662693,0.297577601887393
0.75,0.00371942986052771,0.701603184710397,0.297569860879962
0.75,0.00308207867306619,0.696561657218081,0.298265020922377
0.75,0.00255394221780586,0.692539199253647,0.299115109444055
0.75,0.00211630576107329,0.690781912160441,0.301253104460989
0.75,0.00175366147406411,0.691386014647596,0.304054322881565
0.75,0.00145315890651692,0.68873783528442,0.30469441513809
0.75,0.00120414962569466,0.692906547181268,0.309308376517429
0.75,0.000997809884767554,0.691863678992992,0.310310595799896
0.75,0.000826827949695599,0.699819931286833,0.316217191195203
0.75,0.000685145004909515,0.700373954917376,0.317265532657091
0.75,0.000567740456675757,0.699173734974218,0.318270985466943
0.75,0.000470454026281584,0.712091903643162,0.326720502193341
0.75,0.000389838328838622,0.715663975077086,0.329380259346727
0.75,0.000323036713773872,0.71767175658929,0.331248935518622
0.75,0.000267682038235447,0.719670300973158,0.333461577055613
0.75,0.000221812786406814,0.72254005974627,0.335699972721695
0.75,0.000183803562382766,0.725822061191887,0.337929247216262
0.75,0.000152307493593425,0.728767964670413,0.339871170147646
0.75,0.000126208503817802,0.735357873537081,0.343588341083364
0.75,0.000104581764561425,0.738814951585933,0.345727002393568
0.75,8.66609233762148e-05,0.741435534375157,0.347429794707382
0.75,7.1810947844614e-05,0.744067178590131,0.349119955122051
0.75,5.95056229432841e-05,0.746708630993803,0.350803207345642
0.75,4.93089043961682e-05,0.749137278195736,0.352340341617014
0.75,4.08594672652674e-05,0.751463701704812,0.3538002765235
0.75,3.38579022520564e-05,0.753718100348249,0.355195888467504
0.75,2.80561060051869e-05,0.755825491304638,0.356499763963557
0.75,2.3248489475643e-05,0.756163795096379,0.356697945214672
