alpha,lambda,cvm,cvsd
0.25,0.894145440962819,0.778637806435315,0.100577873948482
0.25,0.740927157534804,0.748780525979346,0.100475798360578
0.25,0.61396393430298,0.694051738509032,0.0970538628212277
0.25,0.508756776953593,0.637383330373511,0.0941010646605034
0.25,0.421577626363437,0.585690032107062,0.0929432373419339
0.25,0.349337253283295,0.540606901601146,0.0937231501359592
0.25,0.289475790222109,0.501739049551474,0.0960047881966543
0.25,0.239872021483949,0.468917029523254,0.0991507924841126
0.25,0.198768217012718,0.441627205376844,0.102836178137648
0.25,0.1647078465008,0.419134207823709,0.106912816208089
0.25,0.136483966635347,0.4002153946916,0.11124374293618
0.25,0.11309645256292,0.383333807885001,0.115663954784898
0.25,0.0937165580517664,0.366838622246025,0.120169463549392
0.25,0.0776575485264127,0.351918344383861,0.124284991052257
0.25,0.0643503663440238,0.338891163568705,0.127653689372796
0.25,0.0533234660015267,0.326597997669123,0.129752524685519
0.25,0.0441861047257275,0.315826007871648,0.131112007754356
0.25,0.0366144963415743,0.30703876404219,0.132405643993599
0.25,0.0303403377751599,0.299450215881591,0.13371684602808
0.25,0.0251413016233562,0.29322331141334,0.135369221781108
0.25,0.0208331578903539,0.28800451524295,0.136886486377335
0.25,0.0172632457215823,0.28307490890839,0.138025415553228
0.25,0.0143050638032037,0.278971614978389,0.139276656489595
0.25,0.0118537877357499,0.276160314649286,0.141040843950478
0.25,0.00982255553818264,0.274199961711261,0.143469625483343
0.25,0.0081393896576788,0.272375930040429,0.145978224486846
0.25,0.00674464641528371,0.270893141656843,0.148627034184625
0.25,0.0055889025074851,0.270165731112389,0.15158744764384
0.25,0.00463120367101695,0.268871969457992,0.152708301140939
0.25,0.00383761345160628,0.26914657469558,0.157155264789024
0.25,0.00318001065168346,0.267754376529241,0.158105899088156
0.25,0.00263509284411842,0.269667349543357,0.162197541985935
0.25,0.00218355064107982,0.268698791746042,0.162888416974331
0.25,0.00180938345789301,0.269606424268802,0.164218218969623
0.25,0.00149933252570586,0.270758774210071,0.166883826231499
0.25,0.00124241106153212,0.273373571839374,0.171686624807199
0.25,0.00102951494705331,0.273282356326923,0.172652329093876
0.25,0.000853100120421597,0.273754184016632,0.1743136314882
0.25,0.000706915249308818,0.274649752310174,0.176318945406712
0.25,0.000585780212360519,0.275854982526327,0.17826819361541
0.25,0.000485402539453826,0.276943895278709,0.180010177941398
0.25,0.000402225306243724,0.278381822247562,0.181770645405162
0.25,0.000333301093078124,0.279933779899361,0.183636558192029
0.25,0.000276187541963754,0.281571717180645,0.185506834071552
0.25,0.000228860810600765,0.283644128815046,0.187509285899815
0.25,0.000189643856693988,0.285535714340418,0.189525770683101
0.25,0.000157147011265763,0.288085028254934,0.191502622945231
0.25,0.000130218735161088,0.290082120596466,0.193273755971672
0.25,0.000107904813781514,0.291654442656428,0.19495594901132
0.25,8.94145440962821e-05,0.293116211857527,0.196406431557221
0.5,0.447072720481409,0.776528647461488,0.100972106231448
0.5,0.370463578767402,0.7255356231266,0.100836398723497
0.5,0.30698196715149,0.643295572699361,0.0961799345208715
0.5,0.254378388476796,0.573878763898577,0.0944630906316613
0.5,0.210788813181719,0.520164039815069,0.0958163567212893
0.5,0.174668626641647,0.477337805573868,0.0987745891978544
0.5,0.144737895111054,0.442211155366265,0.102507027789159
0.5,0.119936010741974,0.413499109111571,0.106685522968261
0.5,0.099384108506359,0.390293483229791,0.111125458998122
0.5,0.0823539232504001,0.371491610328345,0.115751910771943
0.5,0.0682419833176734,0.356234237412993,0.120544558781821
0.5,0.05654822628146,0.342805541861829,0.125436893777182
0.5,0.0468582790258832,0.329715305459434,0.130464647737244
0.5,0.0388287742632063,0.318164265841249,0.134596182353478
0.5,0.0321751831720119,0.308342750349286,0.137862429272607
0.5,0.0266617330007633,0.299851178695839,0.140283473367717
0.5,0.0220930523628638,0.292236187760979,0.142042281228875
0.5,0.0183072481707872,0.285269410057607,0.14272640870489
0.5,0.0151701688875799,0.280108605449971,0.143488964542112
0.5,0.0125706508116781,0.275579298909329,0.144239903042947
0.5,0.0104165789451769,0.271709950944403,0.145543412191644
0.5,0.00863162286079114,0.268625427087154,0.146648204186381
0.5,0.00715253190160185,0.265849962719146,0.147607792383333
0.5,0.00592689386787495,0.263639923392052,0.148744292158796
0.5,0.00491127776909132,0.262412400536395,0.150674159542685
0.5,0.0040696948288394,0.261671358734238,0.152921359213354
0.5,0.00337232320764185,0.26162019707416,0.155705586436198
0.5,0.00279445125374255,0.261492582480985,0.1570816659289
0.5,0.00231560183550848,0.261360190398243,0.159246388596278
0.5,0.00191880672580314,0.263463089888618,0.164143632559498
0.5,0.00159000532584173,0.264489933739714,0.165124654359532
0.5,0.00131754642205921,0.264415753518956,0.167162289345383
0.5,0.00109177532053991,0.269103086170063,0.172892868011585
0.5,0.000904691728946504,0.269839365149621,0.173525585625875
0.5,0.00074966626285293,0.271491274499336,0.174947596921736
0.5,0.00062120553076606,0.272502516773527,0.177150142451417
0.5,0.000514757473526654,0.274673354488572,0.179477974478862
0.5,0.000426550060210799,0.277267550004452,0.181213382881511
0.5,0.000353457624654409,0.279055599180113,0.182982780228615
0.5,0.00029289010618026,0.28101039587431,0.18404410024441
0.5,0.000242701269726913,0.283575084714025,0.18810319376165
0.5,0.000201112653121862,0.28493623384344,0.189492214259705
0.5,0.000166650546539062,0.286667671053622,0.191040257997559
0.5,0.000138093770981877,0.28827947537875,0.192587908530205
0.5,0.000114430405300382,0.289612234868237,0.194205373829022
0.5,9.48219283469942e-05,0.29115150137159,0.195775681486749
0.5,7.85735056328815e-05,0.292912623162065,0.197302022483885
