alpha,lambda,cvm,cvsd
0.25,0.246716911310775,0.365896850059715,0.18501011995431
0.25,0.204440185498704,0.364193031386284,0.185130715654386
0.25,0.169407882194572,0.360664786299966,0.185229831308973
0.25,0.14037861724515,0.356551773083221,0.185367036689047
0.25,0.116323726643527,0.352475007946431,0.185632828930374
0.25,0.0963908153946829,0.348007164609361,0.186102061663538
0.25,0.079873552546374,0.341646610182163,0.185641884081133
0.25,0.0661866420597817,0.33110213544849,0.182143190791014
0.25,0.054845082602358,0.317773877462451,0.176440704423907
0.25,0.0454469813250622,0.303561499916359,0.169830733024823
0.25,0.0376593126230746,0.289414954595686,0.163091591637657
0.25,0.0312061172357859,0.276476533875155,0.157009300060505
0.25,0.02585872351629,0.265070915756795,0.151712708621113
0.25,0.0214276443570212,0.255326386040755,0.147343932895678
0.25,0.0177558626357461,0.247522674183056,0.144214626329519
0.25,0.0147132672489115,0.241055898212044,0.141821881612075
0.25,0.0121920425708901,0.235042553189553,0.139399500371085
0.25,0.0101028479627047,0.229325937487737,0.136836496954741
0.25,0.00837165194954491,0.224720454227112,0.134868204565926
0.25,0.00693710888484522,0.221545447905092,0.133791956571861
0.25,0.00574838514193301,0.219531028763796,0.133428647980622
0.25,0.00476335780344804,0.218505952055379,0.133678324620282
0.25,0.00394712201834818,0.218327626313021,0.134480654297971
0.25,0.00327075413407982,0.218565617846149,0.135528047055296
0.25,0.00271028677498982,0.218459460021704,0.136181479213904
0.25,0.00224585954845895,0.217839102253155,0.136253462025921
0.25,0.00186101528367719,0.217390219078064,0.136349049486754
0.25,0.00154211686499121,0.217217351941352,0.1365223110418
0.25,0.00127786399507229,0.217550898349962,0.13697643880856
0.25,0.00105889276420787,0.218525569834007,0.137964976297179
0.25,0.00087744383628897,0.219980396629464,0.139272750858574
0.25,0.000727087493526744,0.221818824362254,0.140793315108489
0.25,0.000602495796743964,0.223746428275534,0.142339121105196
0.25,0.000499253787647211,0.225942541738648,0.14414035461792
0.25,0.000413703042954188,0.22836148772844,0.146009467616674
0.25,0.000342812036651979,0.230992411024279,0.148070522002208
0.25,0.000284068716619258,0.233669731169203,0.15009679831373
0.25,0.000235391489020653,0.236174433382863,0.151935839823992
0.25,0.000195055456168467,0.238471928436768,0.153645724511723
0.25,0.000161631294059874,0.241098055111814,0.155594433364682
0.25,0.000133934603689865,0.24317845057924,0.157043612474712
0.25,0.000110983941382763,0.245363121018388,0.158547533091064
0.25,9.19660409297544e-05,0.248289990800527,0.160979559866374
0.25,7.62069951644991e-05,0.250024021099074,0.162307836756763
0.25,6.31483757840341e-05,0.252637623378222,0.164357417655934
0.25,5.23274452109516e-05,0.253476905537989,0.164832082889454
0.25,4.33607592960045e-05,0.254461262266054,0.165423752970116
0.25,3.59305798161257e-05,0.255411206917187,0.16597030080632
0.25,2.9773615289111e-05,0.256215360122216,0.166375913101205
0.25,2.46716911310775e-05,0.256980090044459,0.166888488330304
0.5,0.123358455655387,0.365542121954374,0.185091682038572
0.5,0.102220092749352,0.361981873232987,0.185304498376044
0.5,0.084703941097286,0.355369873713062,0.185474159741988
0.5,0.0701893086225749,0.3490976784755,0.185740923659692
0.5,0.0581618633217637,0.343780337505298,0.186151074589841
0.5,0.0481954076973414,0.338228658098031,0.186751523037425
0.5,0.039936776273187,0.329502214057111,0.185262555421533
0.5,0.0330933210298909,0.313887764123408,0.177887233826762
0.5,0.027422541301179,0.295423232883433,0.168057773082927
0.5,0.0227234906625311,0.277789821842699,0.158260282006755
0.5,0.0188296563115373,0.260548740688402,0.148257324173999
0.5,0.015603058617893,0.245587110667878,0.139713206213735
0.5,0.012929361758145,0.233692752759199,0.133244142100932
0.5,0.0107138221785106,0.224390199557618,0.128452212342283
0.5,0.00887793131787304,0.217840951672458,0.125582342624535
0.5,0.00735663362445576,0.213353673622111,0.124178995996756
0.5,0.00609602128544502,0.20975722548553,0.123166508638052
0.5,0.00505142398135234,0.206593442674226,0.122127004246281
0.5,0.00418582597477246,0.204653251335765,0.121873010829748
0.5,0.00346855444242261,0.203974898247276,0.122474003314024
0.5,0.00287419257096651,0.20476114077092,0.124090085326224
0.5,0.00238167890172402,0.206257061031085,0.12612377479417
0.5,0.00197356100917409,0.208390375120437,0.128565115488642
0.5,0.00163537706703991,0.210170044502666,0.130575793309928
0.5,0.00135514338749491,0.210711170012113,0.131359241094297
0.5,0.00112292977422947,0.210896045888297,0.131796706413481
0.5,0.000930507641838595,0.211082379117774,0.132115498933468
0.5,0.000771058432495607,0.211643237744504,0.13262186157092
0.5,0.000638931997536146,0.212753752143117,0.133526319965043
0.5,0.000529446382103935,0.215164236286339,0.135498240897049
0.5,0.000438721918144485,0.218321161023651,0.137995462607687
0.5,0.000363543746763372,0.221106441174616,0.140167505457108
0.5,0.000301247898371982,0.223794820083613,0.14209270774462
0.5,0.000249626893823605,0.226020768894602,0.143693126051583
0.5,0.000206851521477094,0.228477599808335,0.14545326812404
0.5,0.00017140601832599,0.231590683332521,0.147743018525712
0.5,0.000142034358309629,0.234040547078007,0.14945464386163
0.5,0.000117695744510327,0.237481493668013,0.152103413153545
0.5,9.75277280842336e-05,0.239701057547147,0.153575745501112
0.5,8.0815647029937e-05,0.243026005352862,0.15593594814264
0.5,6.69673018449325e-05,0.24491901195798,0.157339115300572
0.5,5.54919706913815e-05,0.24769172820831,0.159530166370063
0.5,4.59830204648772e-05,0.248711794094306,0.160176700645303
0.5,3.81034975822496e-05,0.250920656317825,0.161877032801166
0.5,3.1574187892017e-05,0.254063183885912,0.164401796216352
0.5,2.61637226054758e-05,0.254952257044853,0.164895042529241
0.5,2.16803796480023e-05,0.255909616562898,0.165443176449618
0.5,1.79652899080629e-05,0.257024892238374,0.166141073378268
0.5,1.48868076445555e-05,0.258105372461678,0.166848062112535
0.5,1.23358455655388e-05,0.258644472082678,0.167195272474088
0.75,0.082238970436925,0.365059141100973,0.185203092462483
0.75,0.0681467284995679,0.359214090293597,0.185539042004162
0.75,0.0564692940648573,0.349693426366228,0.18570999948468
0.75,0.0467928724150499,0.342040838731236,0.186064325643531
0.75,0.0387745755478425,0.336938634160014,0.186545606885883
0.75,0.0321302717982276,0.331578380056348,0.187223867952968
0.75,0.026624517515458,0.32118817639597,0.184492783070224
0.75,0.0220622140199272,0.300786242454378,0.172956144891095
0.75,0.018281694200786,0.277614824305131,0.158837858878802
0.75,0.0151489937750207,0.256753954621099,0.146038394894476
0.75,0.0125531042076915,0.238872808385021,0.134948879480991
0.75,0.0104020390785953,0.225182799423334,0.126834460529478
0.75,0.00861957450543,0.214907148982261,0.121115423150064
0.75,0.00714254811900706,0.207815200713567,0.117702236799631
0.75,0.00591862087858202,0.203070512221429,0.115956588628285
0.75,0.00490442241630384,0.200608804638119,0.115801828049376
0.75,0.00406401419029668,0.198555644727145,0.115625203510095
0.75,0.00336761598756823,0.196717950500448,0.115342099162482
0.75,0.0027905506498483,0.195823031276982,0.115709439109488
0.75,0.00231236962828174,0.196124091276411,0.116949451284394
0.75,0.00191612838064434,0.198345682065776,0.119612274003049
0.75,0.00158778593448268,0.201502023544095,0.122836334483042
0.75,0.00131570733944939,0.205266637450161,0.126390227129267
0.75,0.00109025137802661,0.20770384091584,0.128686483923525
0.75,0.000903428924996607,0.208262932152486,0.129329143572691
0.75,0.000748619849486315,0.208958330682361,0.130069055086007
0.75,0.000620338427892397,0.209408700250717,0.130600582650072
0.75,0.000514038954997072,0.210201609458484,0.13133230750766
0.75,0.000425954665024098,0.211085811566698,0.131919052243568
0.75,0.000352964254735957,0.213190544594797,0.133386288993095
0.75,0.00029248127876299,0.216489312705349,0.135892649285347
0.75,0.000242362497842248,0.219637423772007,0.138304993502384
0.75,0.000200831932247988,0.222448100555656,0.140421466845252
0.75,0.000166417929215737,0.225490377208216,0.14234178800606
0.75,0.000137901014318063,0.228387752001959,0.14434212759933
0.75,0.000114270678883993,0.231790841735588,0.146974801277055
0.75,9.46895722064193e-05,0.233950033987822,0.148532104008226
0.75,7.84638296735512e-05,0.237064693394499,0.151077036330794
0.75,6.50184853894891e-05,0.238685552911086,0.152283235629232
0.75,5.38770980199581e-05,0.241731980944838,0.154629035209101
0.75,4.46448678966217e-05,0.244493142099713,0.156740956891285
0.75,3.69946471275877e-05,0.245578912933916,0.157399975187281
0.75,3.06553469765848e-05,0.24720206375569,0.158131827931695
0.75,2.54023317214997e-05,0.253496065163234,0.158707446777287
0.75,2.1049458594678e-05,0.255779003484847,0.160496148309746
0.75,1.74424817369839e-05,0.256778516060771,0.16111515844661
0.75,1.44535864320015e-05,0.257993787458648,0.161877649375165
0.75,1.19768599387086e-05,0.259290435067255,0.162798432351635
0.75,9.92453842970366e-06,0.260696262267305,0.163876941478752
0.75,8.22389704369252e-06,0.261420830180579,0.164412332370706
