alpha,lambda,cvm,cvsd
0.25,0.0014175660046212,0.138260766302135,0.0229158292845896
0.25,0.00117465582477385,0.137501729030221,0.0230286929035034
0.25,0.000973370059790508,0.137506096226894,0.0232279776741475
0.25,0.000806576065358537,0.13724990566928,0.0233228749272978
0.25,0.000668363427316919,0.137185417044222,0.0235126839045283
0.25,0.000553834523686552,0.136971832180472,0.0236431613147173
0.25,0.000458930975410278,0.137327343276854,0.0238598234004789
0.25,0.000380289836012878,0.13744547750631,0.0239837407590289
0.25,0.000315124424202164,0.13737715005474,0.0240851839332994
0.25,0.000261125576665117,0.13743578121871,0.0241479545177129
0.25,0.000216379821911061,0.138036811853073,0.0244067423844905
0.25,0.000179301575618185,0.13813407845321,0.0244795715803279
0.25,0.000148576954797466,0.138167823996923,0.0245551469649042
0.25,0.000123117219805678,0.1382178035564,0.0246185278854579
0.25,0.000102020194405936,0.138225663177123,0.0246722281146575
0.25,8.45382967797091e-05,0.138267050842004,0.0247387813409891
0.5,0.422691483898544,0.648694547387078,0.0467981255835975
0.5,0.350260243279751,0.577041562879308,0.043305973860818
0.5,0.290240619212089,0.507618136233601,0.0392532601292223
0.5,0.240505791498966,0.448975498961223,0.0358443399936441
0.5,0.199293385955314,0.401970883800561,0.0334969453976976
0.5,0.16514302394961,0.364309692504359,0.0320338670322796
0.5,0.136844573283213,0.333562886141395,0.0310461461156938
0.5,0.113395266655517,0.307694267121398,0.0302365325864842
0.5,0.0939641681900243,0.285906213803397,0.0295907417579268
0.5,0.0778627288779656,0.267479821588325,0.0292023077041657
0.5,0.06452038755947,0.250999832857079,0.0287693153677055
0.5,0.0534643528529381,0.235716794743859,0.0278965020375927
0.5,0.0443028495969399,0.222297900491162,0.0270684222465234
0.5,0.0367112361353723,0.209872961384684,0.0262970558593394
0.5,0.030420500506138,0.198665521858513,0.0254775643518275
0.5,0.0252077278910335,0.188922331759159,0.0247664098233202
0.5,0.0208882015369924,0.180799986109673,0.0241897295604284
0.5,0.0173088572415608,0.174040588403246,0.0237571279657658
0.5,0.0143428594595929,0.168537856235692,0.0234248396356679
0.5,0.0118851068332621,0.163829654343824,0.0232181446306477
0.5,0.00984850788198844,0.159627918026867,0.0231314980178588
0.5,0.00816089487981212,0.155763487105593,0.0230262729143853
0.5,0.00676246656218311,0.152486378683507,0.0229200692027778
0.5,0.0056036690434245,0.149639885600127,0.0227499940031983
0.5,0.00464343985430323,0.146955968063395,0.0226336598477411
0.5,0.00384775287645378,0.144831656721897,0.0225107369271912
0.5,0.00318841261280425,0.143014460844561,0.0223437768593044
0.5,0.00264205506847896,0.141635261673097,0.0225417532626623
0.5,0.00218931983797918,0.140493792557112,0.0225483435380307
0.5,0.00181416406120884,0.139895367028461,0.0226773973244844
0.5,0.00150329393809341,0.13926011961393,0.0227937245492387
0.5,0.00124569365727736,0.138658527801235,0.0228652732169449
0.5,0.0010322350462938,0.138392108575363,0.0230007845431884
0.5,0.000855354110998681,0.1377787124062,0.0231398796691435
0.5,0.000708783002310601,0.137471232268493,0.0232951964272439
0.5,0.000587327912386924,0.137105915119592,0.0235195497976081
0.5,0.000486685029895254,0.137405083928806,0.0237370570615032
0.5,0.000403288032679268,0.137378649338608,0.0238668167986704
0.5,0.00033418171365846,0.137285012689261,0.0239585634611681
0.5,0.000276917261843276,0.137267690693261,0.0240528323705638
0.5,0.000229465487705139,0.137814213839775,0.0243094590270347
0.5,0.000190144918006439,0.137724100249487,0.0244011160465131
0.5,0.000157562212101082,0.137923374173561,0.0245487562006244
0.5,0.000130562788332559,0.138043345093783,0.0246658132236409
0.5,0.000108189910955531,0.138100970288998,0.0247645179035541
0.5,8.96507878090923e-05,0.138260409151467,0.0248568339572472
0.5,7.42884773987332e-05,0.138356885172497,0.0249587322692398
0.5,6.15586099028388e-05,0.138061593366014,0.0250631880742959
0.5,5.10100972029682e-05,0.138167225817539,0.0251231000375161
0.5,4.22691483898546e-05,0.138244657946178,0.0251771917030809
0.75,0.28179432259903,0.647628533713939,0.0471749293437084
0.75,0.233506828853167,0.544917445731982,0.04202679283057
0.75,0.193493746141393,0.466853015488687,0.0372705773241675
0.75,0.160337194332644,0.412420400899764,0.0347404824074032
0.75,0.132862257303543,0.369369958666865,0.0332178094031735
0.75,0.11009534929974,0.334208744132703,0.0318031589279063
0.75,0.0912297155221417,0.305588163743582,0.0307572501120328
0.75,0.0755968444370116,0.28215951622099,0.0299660353017387
0.75,0.0626427787933495,0.262784187981801,0.0294166702311058
0.75,0.0519084859186438,0.246677971217378,0.0290724520264375
0.75,0.0430135917063133,0.232572478180035,0.0288818219961991
0.75,0.0356429019019587,0.219521370489091,0.0282658823371411
0.75,0.0295352330646266,0.207699897537676,0.0273826994133749
0.75,0.0244741574235815,0.196880449809646,0.0267206492724583
0.75,0.0202803336707587,0.187300133165507,0.0259294936458004
0.75,0.0168051519273557,0.179066725001585,0.0251959379878935
0.75,0.0139254676913282,0.17198680982589,0.02454711983753
0.75,0.0115392381610406,0.166070045142474,0.0240013374820502
0.75,0.00956190630639524,0.161224431415564,0.0235629240766285
0.75,0.00792340455550805,0.157145593663372,0.0232437261112746
0.75,0.00656567192132563,0.153431942266856,0.0229967028927262
0.75,0.00544059658654141,0.150070333079157,0.0228033195770513
0.75,0.0045083110414554,0.147100740873193,0.0226051478170545
0.75,0.003735779362283,0.144997267121166,0.0224845806808845
0.75,0.00309562656953549,0.143301287329909,0.0223696535538452
0.75,0.00256516858430252,0.141592089824202,0.0224110397733492
0.75,0.00212560840853617,0.140201393198536,0.0223304386675867
0.75,0.00176137004565264,0.139392059365289,0.0224531895548952
0.75,0.00145954655865279,0.138922244750425,0.0226497321549548
0.75,0.00120944270747256,0.138414099877841,0.022814956052774
0.75,0.00100219595872894,0.138154452131736,0.0229575312631733
0.75,0.000830462438184906,0.138174906467699,0.0231879277353294
0.75,0.000688156697529202,0.138339679693532,0.023590885226074
0.75,0.00057023607399912,0.138150928164867,0.0237162316032199
0.75,0.0004725220015404,0.138435698487172,0.0239259105654359
0.75,0.000391551941591283,0.138294020313926,0.0240015301420366
0.75,0.000324456686596836,0.138142387717718,0.0241091199671225
0.75,0.000268858688452846,0.138052987921503,0.0242041724042948
0.75,0.00022278780910564,0.137923384629219,0.0243153236325213
0.75,0.000184611507895517,0.137923358461816,0.0244352601717987
0.75,0.000152976991803426,0.137896027101023,0.024571263194251
0.75,0.000126763278670959,0.137938526404495,0.0246931335592007
0.75,0.000105041474734055,0.138057561369059,0.0247968639225965
0.75,8.70418588883724e-05,0.13843373175147,0.0250199257809297
0.75,7.21266073036871e-05,0.138280331088682,0.0250429561300998
0.75,5.97671918727282e-05,0.138385147147162,0.0251117883139798
0.75,4.95256515991555e-05,0.138111619208324,0.0251381588123111
0.75,4.10390732685592e-05,0.138159302286812,0.0251651407432386
0.75,3.40067314686455e-05,0.138250092367499,0.0252034159915815
0.75,2.8179432259903e-05,0.13835303087223,0.0252479651747554
