block,term,coefficient,coef_std
(intercept),(Intercept),-27.6888517358057,
focal,RED_t,-26.1160006729804,-1.02308819985336
focal,NIR_t,32.6343962714565,2.17858059843451
focal,SWIR1_t,73.1743958799733,5.15044080946249
focal,SWIR2_t,42.6524867895266,2.43504103026625
focal,NBR_t,-24.2828330838328,-4.84549128456844
focal,NBR2_t,-24.4582632995153,-2.08130112145636
focal,NDVI_t,9.84613159098002,1.42477623656981
focal,NDMI_t,-24.8467404116506,-3.37545814282764
focal,NDSI_t,6.58843205553491,0.472519564166583
prev,GREEN_med,-0.00102600461369981,-0.180353677278554
prev,NIR_med,5.10662556768409e-05,0.0317282234880706
prev,NIR_sd,-0.000358644659567879,-0.0774531008309276
prev,SWIR2_med,-0.00137044614119027,-0.710592798579452
prev,SWIR2_wet,-0.000936801431298247,-0.402554585598751
prev,NDVI_med,0.00228210826253911,3.01875678062731
prev,NDWI_med,-0.000938087149986118,-1.04226617590304
prev,NDWI_sd,4.9231961590276e-05,0.0201668757113487
prev,NPV_med,0.787779778374746,2.55661978000771
prev,NDFI_med,0.00820753219960376,0.390341236412361
prev,NDFI_sd,0.021660741335008,0.288916937011814
pairs,NBR_t__NBR2_t,96.3545034969702,5.17508058234086
pairs,NBR2_t__NDSI_t,1.62499875231226,0.0776220264305895
pairs,NBR2_t__NDVI_t,-13.7815693780674,-0.892541767031635
pairs,NDMI_t__NDSI_t,-27.3475825826628,-2.03573162864468
pairs,NDVI_t__NDMI_t,-20.5713353377035,-1.37016455534503
pairs,NIR_t__NBR_t,-0.468904651950668,-0.025817587969164
pairs,NIR_t__SWIR2_t,-48.3491317962563,-0.885600795439498
pairs,SWIR1_t__NDMI_t,73.9562221974968,2.60117272309884
pairs,SWIR1_t__NDVI_t,6.70474787339239,0.255390533108033
pairs,SWIR1_t__SWIR2_t,-51.6523690945701,-1.38652281983499
sameband,NIR_med__NIR_t,0,0
sameband,SWIR2_med__SWIR2_t,0.00184339577442713,0.318590795712005
sameband,NDVI_med__NDVI_t,0,0
cross_idx,NDVI_med__NBR2_t,-0.00240388061342765,-3.29679835609136
cross_idx,NDWI_med__NBR_t,0,0
cross_idx,NDWI_med__NBR2_t,0.00361861942450564,3.39052718299594
cross_idx,NPV_med__NBR2_t,-2.80226666242465,-2.61362257476975
cross_idx,NDFI_sd__NDVI_t,-0.0524514310147365,-0.416679201801075
cross_band,NDVI_med__NIR_t,-0.00186807779938835,-2.10711834859818
cross_band,NDVI_med__SWIR1_t,-0.00494176179975959,-5.14256500973727
cross_band,NDWI_med__SWIR1_t,0.000856068331565746,0.558636352909847
