block,term,coefficient,coef_std
(intercept),(Intercept),-20.2735139164842,
focal,NIR_t,162.056223687729,10.535790092596
focal,SWIR1_t,-66.8966198403433,-3.4692373039395
focal,SWIR2_t,11.2492570741273,0.612356035972471
focal,NBR_t,-19.0721452567769,-4.44969664098737
focal,NBR2_t,-10.1209174865036,-0.981540122462229
focal,NDVI_t,-12.9907010207896,-2.26780076052204
focal,NDMI_t,-28.1444737638848,-4.72868234696111
focal,NDSI_t,-5.38585202877385,-0.398786956272699
prev,NIR_med,0.00208189818994431,1.00657370479516
prev,SWIR2_med,-0.00880819790143204,-2.43457130208589
prev,NDVI_med,0.00113056324763258,1.45173659270992
prev,NDWI_med,0.000805528623808901,1.00942733432723
prev,NPV_med,0.627698489539683,1.19831112512674
prev,NDFI_med,-0.00871939269010721,-0.252321528519146
prev,NDFI_sd,0.0215451638180881,0.363093062412443
pairs,NBR_t__NBR2_t,61.8659348848104,5.10969506694329
pairs,NBR2_t__NDSI_t,45.5967264062776,2.52011827092224
pairs,NBR2_t__NDVI_t,0.660134568877999,0.0619104799776002
pairs,NDMI_t__NDSI_t,-53.6026414004455,-4.84283688672278
pairs,NIR_t__NBR_t,10.2861406484836,0.690087938990573
pairs,NIR_t__SWIR2_t,-17.4431912634387,-0.305578719441668
pairs,SWIR1_t__NDVI_t,87.4314616157344,2.50357275902226
pairs,SWIR1_t__SWIR2_t,-18.3653166651504,-0.409359333006831
sameband,NIR_med__NIR_t,-0.00288676156692684,-0.607953354973328
sameband,SWIR2_med__SWIR2_t,0.0172906657861657,1.26308246896936
sameband,NDVI_med__NDVI_t,0.000267534795315371,0.862477317115064
cross_idx,NDVI_med__NBR2_t,0.00104358005369861,1.81431770576436
cross_idx,NDWI_med__NBR2_t,-0.00241470589118821,-3.00845484597573
cross_idx,NPV_med__NBR2_t,-1.81855463682011,-1.11025938883369
cross_band,NDVI_med__NIR_t,-0.00964470477749714,-11.2611952935755
cross_band,NDVI_med__SWIR1_t,0.00242514507854599,1.98387554671679
cross_band,NDWI_med__SWIR1_t,-0.000923886520960326,-0.513008644710937
